lat_max,lon_max,lat_min,lon_min,route_id
45.85140265366,5.087272066136,45.7493040337,5.066702470507,J472a2
45.851410083175,5.087272066136,45.749052021462,5.066767252025,J472r2
45.648390977725,4.864729903618,45.63487149062,4.837606024972,J481a10
45.648390977725,4.864729903618,45.63487149062,4.837606024972,J481r10
45.697892851011,4.686149289141,45.657577961493,4.554118963509,J501a5
45.697731253029,4.686129550766,45.657577961493,4.554118963509,J501r5
45.682986944836,4.640647363352,45.657577961493,4.554118963509,J502a5
45.682986944836,4.640647363352,45.657577961493,4.554118963509,J502r5
45.718397958769,4.694412996376,45.657577961493,4.554118963509,J503a9
45.718697979855,4.693572002386,45.657577961493,4.554118963509,J503r9
45.680662910593,4.658439651635,45.657577961493,4.554118963509,J504a16
45.682986944836,4.658358510034,45.657577961493,4.554118963509,J504r16
45.719904311777,4.693642023856,45.629982956742,4.456657039412,J511a16
45.719904311777,4.693642023856,45.629982956742,4.456657039412,J511r16
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512a11
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512r11
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512a9
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512r9
45.864730030369,4.786923729788,45.792173728333,4.732892978525,J521a5
45.865716971471,4.786923729788,45.792173728333,4.733737013072,J521r5
45.817046980977,4.759030492515,45.759519950648,4.70496098969,J538a6
45.817015975582,4.759030492515,45.759519950648,4.705672014821,J538r6
45.779335014261,4.92164866622,45.769932949897,4.903709953677,J541a6
45.779335014261,4.92164866622,45.769932949897,4.903709953677,J541r6
45.937716957291,4.847034969403,45.869335986715,4.748754036522,J551a7
45.9379280025,4.845817003003,45.869608987834,4.748839988214,J551r7
45.914289032183,4.847034969403,45.869335986715,4.776830069654,J552a2
45.914762975732,4.845817003003,45.869608987834,4.77721391128,J552r2
45.81955339808,4.818996962655,45.762677974452,4.796703009384,J561a5
45.819855975182,4.818996962655,45.763048996672,4.796686947609,J561r5
45.822726347257,4.813470992193,45.762677974452,4.750553972577,J562a8
45.823052958577,4.81310806045,45.763048996672,4.750525303831,J562r8
45.778648842433,5.018049069211,45.763884703079,4.996019573423,J571a4
45.778695640657,5.017974160541,45.763884703079,4.996019573423,J571r4
45.781464030612,4.903702602221,45.771670930826,4.879916058855,J581a3
45.781951823984,4.904772525092,45.771169388016,4.879916058855,J581r3
45.781805608414,4.903702602221,45.771670930826,4.879916058855,J581a2
45.781951823984,4.904772525092,45.771169388016,4.879916058855,J581r2
45.712119966398,4.747797168964,45.683470735469,4.663003491616,J591a2
45.712139882333,4.747708104136,45.683574959271,4.663003491616,J591r2
45.688528917563,4.786410007912,45.679111423193,4.658358510034,J603a1
45.688528917563,4.786410007912,45.679208748642,4.658439651635,J603r1
45.760824027282,5.020973948811,45.719687166356,4.983144989718,J611a2
45.760824027282,5.020931189339,45.719687166356,4.983049000864,J611r2
45.834739030909,4.792357962578,45.774733135375,4.748888270789,J621a6
45.834739030909,4.792357962578,45.774733135375,4.748888270789,J621r6
45.838005039624,4.840157170751,45.806677041191,4.767407979692,J623a4
45.838005039624,4.837982985936,45.797944956117,4.767407979692,J623r4
45.674268011415,4.816449671854,45.644217578367,4.785687787853,J720a2
45.674268011415,4.816449671854,45.643609018442,4.7856176824,J720r2
45.648201957449,5.034912954587,45.62886699864,4.98388199698,J761a2
45.648113976977,5.034860036259,45.628892038247,4.983977060498,J761r2
45.657646984078,5.003031963815,45.638284962725,4.976201971859,J762a2
45.657646984078,5.003031963815,45.638284962725,4.976193986372,J762r2
45.657646984078,5.003031963815,45.638284962725,4.976201971859,J762a1
45.657646984078,5.003031963815,45.638284962725,4.976193986372,J762r1
45.129871,4.853994,45.055675,4.534409,zenbus:Line:367120002:LOC
45.072875,4.83789,45.004322,4.76299,zenbus:Line:679620001:LOC
45.105636,4.62602,45.084434,4.619306,zenbus:Line:679630001:LOC
45.108612,4.794468,45.07936,4.725301,zenbus:Line:689840001:LOC
45.129871,4.7687,45.11782,4.727488,zenbus:Line:683600001:LOC
45.064418,4.851773,45.053089,4.836985,zenbus:Line:703130001:LOC
45.052875,4.74675,45.0275,4.716777,zenbus:Line:695690001:LOC
44.7899,4.6136,44.7173625,4.56339,PR02
44.76415,4.61142,44.7173625,4.529312,PR04
44.779927,4.59915,44.734898,4.52228,REGCREY
44.8272273,4.64424,44.782357,4.400459,LE_CHEYLARD_ST_VINCENT_DURFORT_LES_OLLIERES
44.7759706,4.4821163,44.733763,4.4444062,ST_JULIEN_DU_GUA_GOURDON
44.8293582,4.7287665,44.804376,4.581621,ST_FORTUNAT_ST_SAUVEUR_DE_MONTAGUT
44.857643,4.631231,44.8173744,4.5774216,ST_MICHEL_DE_CH_ST_SAUVEUR_DE_MONTAGUT_ECOLES
44.8508138,4.5826899,44.79958,4.5088,BEAUVENE_ST_SAUVEUR_DE_MONTAGUT_ST_ETIENNE_DE_SERRE_ECOLE
44.8293582,4.6770689,44.804376,4.5826899,LES_OLLIERES_ST_SAUVEUR_DE_MONTAGUT_RPI_ST_FORTUNAT
44.8233,4.5826899,44.7679931,4.4447233,ST_JULIEN_DU_GUA_ST_SAUVEUR_DE_MONTAGUT
44.9182765,4.646967,44.89291,4.5474481,VX02
44.871047,4.7924261,44.8121128,4.703822,VA09
44.7563,4.7072701,44.675495,4.5937808,PR01
44.8233,4.64424,44.7346629,4.56339,ST_VINCENT_DE_DURFORT_ST_SAUVEUR_DE_MONTAGUT_PRANLES_ECOLE
44.8293582,4.7924261,44.804376,4.581621,VA11
44.79315,4.744237,44.7410513,4.6663033,VA01
44.923031,4.6956656,44.8556866,4.5640436,VX03
44.792387,4.75225,44.7410513,4.72005,VA10
44.77511,4.599196,44.7276387,4.443203,PR03
44.896544,4.646967,44.8490518,4.5739348,VX01
44.935079,4.649437,44.8944101,4.615899,VX04
44.8357866,4.5826899,44.815264,4.400459,MARCOLS_ST_SAUVEUR_DE_MONTAGUT
45.15924,5.78724,45.05769,5.73249,65
45.16143,5.79299,45.13612,5.73249,67
45.14967,5.75262,45.1377,5.71727,68
45.16955,5.71292,45.1186,5.69299,2
45.18886,5.76518,45.15889,5.70479,12
45.1887,5.73517,45.14116,5.71788,3
45.1887,5.75434,45.14694,5.72514,4
45.25519,5.7855,45.16975,5.66132,E
45.21799,5.78103,45.13825,5.69817,16
45.26982,5.69713,45.18037,5.61816,20
45.24459,5.69971,45.20578,5.66661,22
45.20976,5.69505,45.14524,5.66274,19
45.22385,5.81978,45.18534,5.71095,1
45.19246,5.7855,45.17212,5.75423,D
45.19766,5.77597,45.14583,5.69082,7
45.19195,5.77525,45.16892,5.70511,5
45.20844,5.76456,45.15637,5.68348,6
45.24238,5.69971,45.20546,5.64924,54
45.2248,5.84788,45.18142,5.73163,15
45.16639,5.69331,45.1186,5.6712,21
45.28234,5.71835,45.22587,5.68616,60
45.09497,5.77524,45.0683,5.7232,70
45.20581,5.7855,45.18456,5.69967,B
45.19246,5.7855,45.16639,5.69043,C
45.17478,5.69215,45.15541,5.65879,49
45.23019,5.79264,45.19902,5.74959,42
45.22741,5.76792,45.19902,5.74959,41
45.18491,5.82185,45.1699,5.78092,43
45.02792,5.65124,44.97015,5.59538,44
45.13895,5.69331,45.1186,5.66662,48
45.21815,5.67203,45.1972,5.64749,50
45.27657,5.67302,45.23201,5.60481,51
45.2342,5.72564,45.20339,5.69096,55
45.2342,5.72564,45.19896,5.69096,56
45.13853,5.70415,45.13495,5.69291,64
45.28982,5.78105,45.19391,5.73009,62
45.09546,5.70786,45.05027,5.67129,45
45.19505,5.72922,45.19056,5.71514,40
45.18886,5.78771,45.1778,5.73163,14
45.1815,5.72195,45.02451,5.64571,25
45.14967,5.75778,45.09434,5.71243,66
45.12151,5.69331,45.1069,5.66532,47
45.19179,5.77441,45.16623,5.69023,83
45.11775,5.75778,45.08563,5.72863,71
45.19287,5.7193,45.02451,5.64571,26
45.09546,5.68375,45.07042,5.6426,46
45.2592,5.7461,45.22587,5.68616,61
45.27237,5.67853,45.23527,5.66352,63
45.19195,5.82949,45.05769,5.76532,23
45.21416,5.78103,45.15752,5.72797,13
45.19712,5.73296,45.13672,5.67222,A
45.18505,5.73518,45.13651,5.70429,81
45.4497300703,4.4014046103,45.4139540149,4.3623233161,07
45.4742139997,4.4092875546,45.4633166423,4.3790722962,08
45.4732398832,4.4029134771,45.4476098057,4.3849271017,09
45.4154157026,4.3934596958,45.3843602011,4.2831672674,01
45.4893748939,4.4506789587,45.4419508858,4.3849678452,10
45.4738863672,4.4296502992,45.4657770707,4.4156910056,101
45.6362101783,4.4566298031,45.4660870011,4.2622137623,108
45.5958975116,4.3262900506,45.4986960552,4.1850538799,109
45.4405420667,4.4237397292,45.4288039523,4.3911697211,11
45.4594732255,4.4096340017,45.4302655993,4.3649599849,12
45.4646600978,4.4108253069,45.4166686414,4.3218061136,13
45.503341363,4.4506789587,45.4372793868,4.3932113772,14
45.4410028229,4.4229621529,45.388981051,4.2849052637,02
45.4755520266,4.4579851381,45.4370142658,4.3523887512,16
45.4892802334,4.3823821094,45.4651043233,4.3479553608,17
45.4742139997,4.4029134771,45.4385246658,4.3789356941,18
45.4246352216,4.286926289,45.3759782476,4.0634625087,180
45.4411570459,4.4373179476,45.4114664855,4.3829808387,19
45.440207708,4.4435583076,45.4256480121,4.4334750539,20
45.4487307601,4.3959063347,45.4284928756,4.3761182233,21
45.4233010906,4.3945921152,45.409420435,4.3753921891,22
45.4152919179,4.4237174457,45.4068277434,4.3933400982,23
45.4395648156,4.3878506726,45.4308223704,4.3774506562,24
45.4821106343,4.5175839983,45.4660959943,4.3789356941,25
45.4556572812,4.3305690036,45.4234213412,4.2611719706,26
45.5566815403,4.4098666739,45.4660959943,4.3725913195,27
45.4815109921,4.4529377209,45.4522057361,4.4296502992,28
45.4747547332,4.5197884863,45.4316589368,4.4008611853,29
45.4090246183,4.3341948091,45.380883404,4.2509246755,30
45.4099839471,4.286926289,45.3857252341,4.181376448,31
45.3998863191,4.286926289,45.3760737191,4.2580682852,32
45.3891302104,4.2944903791,45.3676394217,4.2765638984,33
45.4089825115,4.286926289,45.3857252341,4.2260186328,34
45.3989790751,4.3468035831,45.3864135021,4.3226930095,35
45.5417631848,4.3644916781,45.4795910647,4.2546407922,37
45.5556931604,4.3285303983,45.5278615995,4.2710837835,39
45.4828217307,4.534916349,45.4553014222,4.5024089095,40
45.4859600276,4.5265858873,45.4748132105,4.5083651453,41
45.4749925697,4.5197884863,45.4481491865,4.4695604725,42
45.4922357153,4.5369450518,45.4675366048,4.4861173404,43
45.4959818522,4.5822640115,45.4664757232,4.5081816725,44
45.4751921509,4.519520507,45.4619251801,4.5083651453,45
45.5696865185,4.6387555918,45.469778748,4.5144098262,46
45.5483588527,4.6177263526,45.5171558868,4.5658319043,47
45.5342437079,4.5733903203,45.4966112652,4.4938500614,48
45.5130199903,4.6001274627,45.4945212592,4.5692708497,49
45.4801622219,4.3941065642,45.4084509645,4.3640914174,50
45.4503631662,4.4012307535,45.436710085,4.3839678285,51
45.4413718099,4.4373179476,45.4225941394,4.3810911641,03
45.4801622219,4.4050793228,45.4152867897,4.3640914174,52
45.5425651313,4.6427560851,45.5225877616,4.6131784062,57
45.5328201761,4.6270100445,45.4730114605,4.5153673175,58
45.5240881596,4.6062237815,45.4675366048,4.5144098262,59
45.4659855057,4.4060244199,45.4427838793,4.3784757551,62
45.4413769161,4.4373179476,45.4225941394,4.3810911641,63
45.4372793868,4.4252264741,45.417653001,4.3910624357,64
45.4497300703,4.3876688199,45.4369344937,4.3623233161,65
45.4742139997,4.4090460434,45.4418971617,4.3849678452,66
45.4154157026,4.3934596958,45.3843602011,4.2831672674,67
45.4246352216,4.181659521,45.3759782476,4.0634625087,68
45.4246352216,4.2070860474,45.3995329021,4.0634625087,69
45.4102774414,4.3679859593,45.3976518563,4.3555355046,70
45.461860165,4.487156553,45.4160326411,4.4110824617,71
45.4580455464,4.4529377209,45.4414021171,4.42771104,72
45.4457494172,4.3366402371,45.4234213412,4.3128172293,73
45.4412284702,4.3272117993,45.4332445921,4.3189580531,75
45.5958975116,4.3304778285,45.5393459278,4.3059805489,76
45.471306625,4.5246293404,45.4456491712,4.4899275558,77
45.509945627,4.5316993289,45.4675366048,4.5048239131,78
45.4868005274,4.5276017352,45.4815843572,4.525953215,79
45.4199038733,4.4818547099,45.3889851156,4.3929790113,80
45.4959818522,4.5842842728,45.4278056856,4.5144098262,81
45.4988620922,4.5822640115,45.4744603937,4.5640927016,82
45.5004957653,4.4504401559,45.4427838793,4.3997184647,83
45.5264908601,4.493636094,45.4372793868,4.3864137214,84
45.5716338867,4.4958194088,45.4372793868,4.3932113772,85
45.4509358575,4.6088871726,45.4471670457,4.5834291318,86
45.4680076236,4.3534653056,45.463876068,4.3440161852,87
45.4427860827,4.4256701297,45.4114664855,4.3929790113,04
45.5325654671,4.6270100445,45.4365423712,4.3909336955,05
45.4372793868,4.4305453918,45.4169811219,4.3910866479,06
45.471343,6.914346,45.453033,6.898094,zenbus:Line:22350003:LOC
45.471012,6.914346,45.453033,6.898094,zenbus:Line:20350001:LOC
45.495601,6.927233,45.469669,6.907373,zenbus:Line:18430001:LOC
45.496334,6.927233,45.469669,6.907373,zenbus:Line:12400001:LOC
44.6284,4.407135,44.605,4.375123,zenbus:Line:431020015:LOC
44.627666,4.413773,44.590145,4.379972,zenbus:Line:626820001:LOC
44.680355,4.407135,44.610973,4.365103,zenbus:Line:425470001:LOC
44.627666,4.402805,44.560337,4.359252,zenbus:Line:602230001:LOC
44.627666,4.461427,44.568005,4.381068,zenbus:Line:528140001:LOC
44.627666,4.407135,44.55428,4.356113,zenbus:Line:619050002:LOC
44.66862,4.3809,44.648014,4.36441,zenbus:Line:604030001:LOC
44.677223,4.378974,44.66588,4.364321,zenbus:Line:613360001:LOC
44.671993,4.457824,44.610973,4.38732,zenbus:Line:617220001:LOC
44.62768,4.418238,44.610973,4.381068,zenbus:Line:624880001:LOC
44.66862,4.401046,44.630478,4.36441,zenbus:Line:600150001:LOC
44.65542,4.407135,44.610973,4.375117,zenbus:Line:600140001:LOC
44.66862,4.366998,44.64454,4.322476,zenbus:Line:594090001:LOC
44.66862,4.418238,44.610973,4.36441,zenbus:Line:598520001:LOC
44.62057,4.417099,44.60585,4.400737,zenbus:Line:596200001:LOC
44.65542,4.401418,44.627666,4.375117,zenbus:Line:624890001:LOC
44.677162,4.36624,44.664303,4.312625,zenbus:Line:605760001:LOC
44.627666,4.407135,44.577747,4.346868,zenbus:Line:617230001:LOC
44.66563,4.418238,44.610973,4.365341,zenbus:Line:726430001:LOC
45.38812,5.59785,45.34541,5.5713,1
45.35798,5.5027,45.33162,5.48328,10
45.36835,5.61288,45.35006,5.57055,2
45.32714,5.61824,45.30545,5.56118,20
45.375,5.59282,45.34982,5.56788,3
45.375,5.60031,45.33827,5.57407,4
45.36316,5.59455,45.29447,5.48666,A
45.37837,5.58869,45.32024,5.51458,BE11
45.38078,5.58869,45.32024,5.49134,BE12
45.34935,5.58869,45.32024,5.49457,BE13
45.32024,5.58869,45.29807,5.48666,BE21
45.33054,5.58869,45.30084,5.49053,BE22
45.32024,5.63795,45.29156,5.58869,BE31
45.32024,5.64442,45.28436,5.58869,BE32
45.32024,5.6595,45.25813,5.58869,BE33
45.34969,5.62124,45.32024,5.56624,BE34
45.32024,5.66504,45.25037,5.58869,BE35
45.46067,5.68156,45.39854,5.55672,CH41
45.47973,5.63243,45.41013,5.55672,CH51
45.47144,5.55672,45.41013,5.50517,CH61
45.50361,5.59288,45.41013,5.55672,CH62
45.48857,5.57774,45.41013,5.53349,CH63
45.42943,5.55672,45.39839,5.49996,CH64
45.44894,5.5656,45.41013,5.51423,CH65
45.44894,5.55672,45.41013,5.53349,CH66
45.45747,5.55672,45.40962,5.50517,CH67
45.30114,5.49181,45.29678,5.45346,CO21
45.30608,5.52488,45.2632,5.4848,CO22
45.42821,5.70737,45.36316,5.59099,D
45.39128,5.52673,45.34928,5.50495,DE11
45.38078,5.5351,45.35115,5.49134,DE12
45.36132,5.53731,45.34343,5.50495,DE13
45.47973,5.6548,45.35964,5.55684,E
45.48969,5.59288,45.36521,5.51652,F
45.38027,5.5881,45.37461,5.54114,GA71
45.37461,5.5881,45.35553,5.54976,GA72
45.37461,5.59455,45.33847,5.54454,GA73
45.37461,5.5881,45.35791,5.58125,GA74
45.38522,5.59282,45.36521,5.53353,GA75
45.39968,5.59282,45.36521,5.56937,GA76
45.36845,5.59455,45.34702,5.49142,L
45.47656,5.59282,45.36521,5.51333,LAC
45.37852,5.59455,45.36316,5.59181,MA71
45.33049,5.65831,45.29301,5.63527,ML31
45.33115,5.61754,45.30645,5.59179,N
45.35081,5.61923,45.33181,5.60372,PM31
45.35081,5.62124,45.33043,5.60372,PM32
45.36643,5.66203,45.31543,5.59099,PM33
45.41578,5.65848,45.3511,5.59099,PM41
45.4129,5.68677,45.3511,5.60402,PM42
45.38973,5.65263,45.3511,5.60402,PM43
45.38377,5.64653,45.3511,5.60402,PM44
45.38325,5.62889,45.3511,5.59099,PM45
45.36643,5.60402,45.3511,5.59117,PM71
45.39128,5.52673,45.3661,5.49953,PR11
45.41578,5.67084,45.39116,5.64727,PR41
45.46067,5.68156,45.42645,5.62924,PR51
45.48495,5.64776,45.45131,5.60982,PR52
45.36704,5.62182,45.3527,5.6056,PR71
45.35798,5.58231,45.32616,5.49202,SJ11
45.34172,5.58231,45.29807,5.48666,SJ21
45.34172,5.66169,45.25469,5.58231,SJ31
45.375,5.60031,45.33827,5.57407,TAD-4
45.36316,5.66203,45.34671,5.59455,TAD-C
45.45231,5.67805,45.36316,5.59099,TAD-D
45.48905,5.71009,45.45455,5.60982,TAD-E
45.48969,5.59455,45.36316,5.53446,TAD-F
45.53061,5.59675,45.36316,5.49996,TAD-G
45.33049,5.66604,45.29009,5.63277,TAD-W
45.34513,5.57994,45.32107,5.53942,VE21
45.32686,5.57121,45.29807,5.48537,VE22
45.34969,5.60242,45.32107,5.5662,VE23
45.36986,5.59282,45.33162,5.48328,VO11
45.36986,5.58736,45.34702,5.49131,VO12
45.36316,5.59455,45.33162,5.48328,VO13
45.36986,5.58736,45.33162,5.48328,VO14
45.36316,5.59455,45.30084,5.49181,VO21
45.36316,5.59455,45.29807,5.48666,VO22
45.36986,5.58789,45.29807,5.48666,VO23
45.36986,5.62124,45.32694,5.57118,VO31
45.36316,5.65663,45.26329,5.59455,VO32
45.41076,5.67385,45.36316,5.59099,VO41
45.41076,5.67385,45.35569,5.59099,VO42
45.46067,5.68156,45.36316,5.59099,VO43
45.4704,5.65471,45.36521,5.55684,VO51
45.47144,5.59282,45.36521,5.50517,VO61
45.47144,5.59282,45.36521,5.50517,VO62
45.44894,5.59455,45.36316,5.53344,VO63
45.38027,5.59282,45.36521,5.54114,VO71
45.36986,5.59455,45.36078,5.51838,VO72
45.39128,5.59282,45.361,5.49466,VO73
45.36986,5.59455,45.35553,5.53106,VO74
45.36521,5.66169,45.25469,5.59282,W
44.627666,4.407135,44.55428,4.356113,4424
44.627666,4.461427,44.568005,4.381068,4423
44.680355,4.407135,44.610973,4.365103,4403
44.668621,4.401046,44.630477,4.364409,4468
44.627666,4.402804,44.560337,4.359252,4407
44.627666,4.407135,44.577747,4.346868,4425
44.671993,4.457824,44.610973,4.38732,4422
44.6284,4.407135,44.605,4.375123,4401
44.62057,4.417099,44.60585,4.400736,4404
44.627666,4.413773,44.590145,4.379972,4421
44.677223,4.378974,44.66588,4.364321,4461
44.62768,4.418238,44.610973,4.381068,4402
44.668621,4.418238,44.610973,4.364409,4466
44.677162,4.36624,44.664302,4.312624,4464
44.668621,4.366998,44.64454,4.322476,4465
44.668621,4.3809,44.648014,4.364409,4467
44.65542,4.407135,44.610973,4.375117,4469
44.65542,4.401418,44.627666,4.375117,4462
45.473133,6.464127,45.458286,6.441051,zenbus:Line:28050136:LOC
45.490779,6.470475,45.458286,6.441051,zenbus:Line:2030139:LOC
45.558605,6.505692,45.459743,6.44232,zenbus:Line:674870001:LOC
45.463859,6.447346,45.458286,6.439279,zenbus:Line:32010138:LOC
45.5857594673,4.8674902344,45.457459995,4.7576100974,VIENNE:134
45.5306999236,4.9258800574,45.5021493775,4.848780266,VIENNE:2
45.6130295018,5.0382799558,45.5040433991,4.8517002382,VIENNE:2760
45.542280301,4.9258800574,45.5125995239,4.8502199259,VIENNE:4
45.5474295884,4.9644400647,45.5125499439,4.863569749,VIENNE:1
45.5244000731,4.9085398053,45.5125995239,4.8739801029,VIENNE:110
45.5474295884,4.8740801478,45.5021493775,4.848780266,VIENNE:3
45.5369893866,4.887780136,45.5211595155,4.8701898189,VIENNE:5
45.5337498718,4.9258401789,45.5211595155,4.865440013,VIENNE:6
45.5243201898,4.8021500332,45.4632798224,4.7604353259,VIENNE:702
45.5870296835,4.8740801478,45.5211595155,4.7849499734,VIENNE:7
45.4870356867,4.7891099992,45.4781093128,4.776796441,VIENNE:710
45.5301199859,4.878850357,45.4632798224,4.7596902475,VIENNE:711
45.5140796327,4.7030403281,45.4807502928,4.6641900792,VIENNE:719
45.5162603388,4.7759101004,45.4632798224,4.7081202541,VIENNE:716
45.5227949706,4.6873162232,45.5073404903,4.6504249216,VIENNE:718
45.5045798285,4.6882699664,45.4807502928,4.6641900792,VIENNE:748
45.6042801671,4.7718298509,45.5289969199,4.7099398344,VIENNE:750
45.5618502587,4.8674902344,45.4989796359,4.676219707,VIENNE:760
45.5357569733,4.865440013,45.5273575277,4.814441408,VIENNE:762
45.6199829829,4.7135576691,45.5655401333,4.6670288703,VIENNE:749
45.5244000731,4.8844400595,45.5086998343,4.8727700361,VIENNE:8
45.5206603507,4.9908901745,45.490569567,4.9250923761,VIENNE:PESB
45.5432642733,4.7502461277,45.4880522669,4.5999597149,VIENNE:759
45.5284203393,5.046120473,45.490569567,4.878850357,VIENNE:PEV
45.5245796059,4.7759101004,45.4632798224,4.7433202036,VIENNE:713
45.5847198229,4.7962597056,45.5452796246,4.7013903398,VIENNE:712
45.5395896938,4.7759101004,45.4632798224,4.676219707,VIENNE:770
45.5845019363,4.8785899883,45.5613398614,4.8579003033,VIENNE:PCHU
45.5122099443,5.046120473,45.493859638,5.0146298822,VIENNE:PMOID
45.5270503193,4.9439800251,45.4676398706,4.8773902554,VIENNE:201
45.5297193367,4.8138603885,45.4632798224,4.7631599018,VIENNE:764
45.5301199859,4.878850357,45.4063301548,4.8291101087,VIENNE:VIE02
45.5467668187,5.1070298536,45.4668998243,4.8517002382,VIENNE:VIE03
45.5467668187,4.9528696993,45.4455601485,4.8517002382,VIENNE:VIE04
45.5854795166,4.878850357,45.5040433991,4.7899100113,VIENNE:2040
45.6042801671,4.8073800423,45.523729348,4.7552703442,VIENNE:769
45.5027797432,5.0332103558,45.4635595613,4.9551298532,VIENNE:PEYZ
45.6042801671,4.8278597756,45.5784602589,4.7595397767,VIENNE:2060
45.5643993848,5.0040699895,45.5438202835,4.9623302729,VIENNE:PSEP
45.5214903775,4.8739801029,45.5040433991,4.8517002382,VIENNE:100
